timestamp,package,Unnamed: 0
202210102252,com.whatsapp,340653
202210102253,com.android.systemui,204255
202210102253,com.microsoft.skydrive,306360
202210102254,android,34027
202210102254,com.android.systemui,204183
202210102255,android,34026
202210102255,com.android.systemui,204135
202210102256,com.android.systemui,204099
202210102257,com.android.systemui,238070
202210102258,com.android.systemui,204021
202210102259,com.android.systemui,203985
202210102300,com.android.systemui,203949
202210102301,com.android.systemui,203913
202210102302,com.android.systemui,237853
202210102303,com.android.systemui,203835
202210102304,com.android.systemui,203799
202210102305,com.android.systemui,203763
202210102306,com.android.systemui,203727
202210102307,com.android.systemui,203691
202210102308,com.android.systemui,203655
202210102309,com.android.systemui,203619
202210102310,com.android.systemui,237510
202210102311,com.android.systemui,203535
202210102311,com.google.android.gms,67845
202210102312,com.android.systemui,203493
202210102313,com.android.systemui,203457
202210102314,com.android.systemui,203421
202210102315,com.android.systemui,203385
202210102316,com.android.systemui,169460
202210102317,com.android.systemui,237202
202210102318,com.android.systemui,169400
202210102319,com.android.systemui,203247
202210102320,com.android.systemui,203211
202210102321,com.android.systemui,203175
202210102322,com.android.systemui,203139
202210102323,com.android.systemui,203103
202210102324,com.android.systemui,169225
202210102325,com.android.systemui,169200
202210102326,com.android.systemui,135342
202210102327,com.android.systemui,169155
202210102328,com.android.systemui,135306
202210102329,com.android.systemui,169110
202210102330,com.android.systemui,169085
202210102331,com.android.systemui,169060
202210102332,com.android.systemui,169035
202210102333,com.android.systemui,135210
202210102334,com.android.systemui,202785
202210102335,com.android.systemui,168960
202210102336,com.android.systemui,202719
202210102337,com.android.systemui,135126
202210102338,com.android.systemui,168885
202210102339,com.android.systemui,168860
202210102340,com.android.systemui,135070
202210102341,com.android.systemui,135054
202210102342,com.android.systemui,135038
202210102343,com.android.systemui,135022
202210102344,com.android.systemui,101256
202210102345,com.android.systemui,101247
202210102346,com.android.systemui,101238
202210102347,com.android.systemui,101229
202210102348,com.android.systemui,101220
202210102349,com.android.systemui,134946
202210102350,com.android.systemui,101199
202210102351,com.android.systemui,101190
202210102352,com.android.systemui,134906
202210102353,com.android.systemui,101169
202210102354,com.android.systemui,101160
202210102355,com.android.systemui,134866
202210102356,com.android.systemui,67427
202210102357,com.android.systemui,134842
202210102358,com.android.systemui,101121
202210102359,com.android.systemui,67409
202210110000,com.android.systemui,12150
202210110000,com.sec.android.app.shealth,12159
202210110001,com.android.systemui,20230
202210110002,com.android.systemui,8085
202210110600,com.sec.android.app.shealth,4041
202210110726,com.sec.android.app.shealth,4040
202210110800,com.sec.android.app.clockpackage,8077
202210110811,android,4037
202210110812,com.google.android.gm,8053
202210110812,com.google.android.googlequicksearchbox,16106
202210110812,com.sec.android.app.clockpackage,8071
202210110812,org.telegram.messenger,20160
202210110813,com.google.android.gm,8037
202210110813,org.telegram.messenger,16086
202210110814,android,4005
202210110814,org.telegram.messenger,48138
202210110815,android,4002
202210110815,com.sec.android.app.clockpackage,16006
202210110815,org.telegram.messenger,4001
202210110816,android,23949
202210110816,org.telegram.messenger,15986
202210110818,org.telegram.messenger,7975
202210110819,org.telegram.messenger,3986
202210110820,android,11949
202210110820,org.telegram.messenger,3985
202210110821,android,3981
202210110823,android,3978
202210110823,org.telegram.messenger,7959
202210110824,android,11928
202210110824,com.linkedin.android,7947
202210110825,android,15882
202210110825,org.telegram.messenger,7935
202210110833,com.sec.android.app.shealth,7931
202210110834,com.microsoft.skydrive,35613
202210110834,com.sec.android.app.shealth,11889
202210110835,com.microsoft.skydrive,70983
202210110837,com.microsoft.skydrive,35370
202210110839,android,19615
202210110843,com.sec.android.app.shealth,3916
202210110843,com.whatsapp,15674
202210110844,com.whatsapp,7829
202210110845,android,3913
202210110845,com.linkedin.android,3912
202210110845,com.whatsapp,7821
202210110847,android,3909
202210110849,android,7815
202210110850,android,3906
202210110851,com.whatsapp,23415
202210110852,android,7789
202210110852,com.whatsapp,15590
202210110853,android,7781
202210110853,com.whatsapp,7785
202210110854,android,3889
202210110855,com.whatsapp,15546
202210110856,android,15530
202210110858,android,3880
202210110859,com.whatsapp,7757
202210110911,com.whatsapp,7753
202210110912,android,7741
202210110912,com.whatsapp,15494
202210110913,android,3869
202210110918,org.telegram.messenger,7735
202210110925,com.whatsapp,30900
202210110937,android,19261
202210110937,com.google.android.gm,7699
202210110937,com.sec.android.app.shealth,7711
202210110937,org.telegram.messenger,7712
202210110938,android,3847
202210110939,android,19220
202210110939,com.android.chrome,61192
202210110939,com.google.android.gm,7631
202210110939,com.microsoft.skydrive,34533
202210110940,android,15250
202210110940,com.instagram.android,3808
202210110940,com.whatsapp,7619
202210110941,android,19022
202210110941,com.instagram.android,3805
202210110942,android,15196
202210110942,com.sec.android.app.shealth,11390
202210110944,android,7582
202210110944,com.linkedin.android,7584
202210110944,com.sec.android.app.shealth,3794
202210110945,android,11364
202210110946,android,3784
202210110946,com.linkedin.android,7571
202210110947,android,3783
202210110948,android,7563
202210110949,android,11301
202210110949,com.linkedin.android,3771
202210110949,com.sec.android.app.shealth,11319
202210110949,com.whatsapp,30204
202210110950,android,7529
202210110951,android,3763
202210110952,android,3762
202210110953,android,3761
202210110954,android,3760
202210110957,android,15030
202210110958,android,3755
202210110958,com.samsung.android.oneconnect,22503
202210110958,com.sec.android.app.shealth,3754
202210111006,android,3747
202210111028,com.google.android.gm,7491
202210111038,org.telegram.messenger,3744
202210111046,org.telegram.messenger,3743
202210111057,android,3742
202210111057,com.google.android.gm,7479
202210111057,com.sec.android.app.camera,7475
202210111057,com.sec.android.app.shealth,3741
202210111058,android,3725
202210111058,com.microsoft.skydrive,33570
202210111058,com.sec.android.app.camera,7471
202210111059,android,22314
202210111059,com.sec.android.app.shealth,7445
202210111059,org.telegram.messenger,3721
202210111100,android,3715
202210111101,com.microsoft.skydrive,33390
202210111102,android,3705
202210111115,android,3704
202210111115,com.sec.android.app.shealth,7405
202210111128,com.google.android.gm,11100
202210111130,com.google.android.gm,11091
202210111131,android,7371
202210111131,com.microsoft.skydrive,33219
202210111134,com.google.android.googlequicksearchbox,3684
202210111139,android,3683
202210111140,android,3682
202210111150,android,14702
202210111150,org.telegram.messenger,14718
202210111151,android,7345
202210111151,org.telegram.messenger,3671
202210111152,android,14658
202210111152,com.google.android.googlequicksearchbox,3668
202210111152,org.telegram.messenger,11006
202210111153,android,14642
202210111154,com.sec.android.app.shealth,10971
202210111155,org.telegram.messenger,14614
202210111156,android,7301
202210111157,org.telegram.messenger,10944
202210111202,org.telegram.messenger,3646
202210111203,org.telegram.messenger,3645
202210111211,android,14566
202210111211,org.telegram.messenger,3644
202210111215,com.google.android.googlequicksearchbox,7277
202210111221,android,3637
202210111222,com.linkedin.android,7271
202210111225,android,3634
202210111225,com.sec.android.app.shealth,10896
202210111227,com.sec.android.app.shealth,36255
202210111228,com.android.systemui,10857
202210111229,com.android.systemui,21687
202210111230,com.android.systemui,18045
202210111231,com.android.systemui,18014
202210111231,com.google.android.googlequicksearchbox,7207
202210111232,com.android.systemui,17985
202210111233,com.android.systemui,21549
202210111234,com.android.systemui,21513
202210111235,com.android.systemui,21477
202210111236,com.android.systemui,21441
202210111237,com.android.systemui,14274
202210111238,com.android.systemui,21381
202210111239,com.android.systemui,21345
202210111240,com.android.systemui,21309
202210111241,com.android.systemui,21273
202210111242,com.android.systemui,21237
202210111243,com.android.systemui,14138
202210111244,com.android.systemui,14122
202210111245,com.android.systemui,17630
202210111246,android,3520
202210111246,com.android.systemui,17580
202210111246,com.samsung.android.oneconnect,7035
202210111246,com.sec.android.app.clockpackage,7043
202210111246,com.sec.android.app.music,10543
202210111247,android,10518
202210111247,com.android.systemui,14031
202210111247,com.sec.android.app.music,3503
202210111248,android,3501
202210111248,com.android.systemui,13985
202210111248,com.microsoft.skydrive,31437
202210111248,com.sec.android.app.music,3502
202210111249,com.android.systemui,17425
202210111250,com.android.systemui,17400
202210111251,com.android.systemui,20847
202210111252,com.android.systemui,17345
202210111253,com.android.systemui,20781
202210111254,com.android.systemui,17290
202210111255,android,17230
202210111255,com.android.systemui,13809
202210111255,com.sec.android.app.shealth,13798
202210111256,com.android.systemui,6883
202210111257,com.android.systemui,13754
202210111258,com.android.systemui,10305
202210111259,com.android.systemui,10296
202210111300,com.android.systemui,10287
202210111301,com.android.systemui,10278
202210111302,com.android.systemui,10269
202210111303,com.android.systemui,10260
202210111304,com.android.systemui,10251
202210111305,android,13653
202210111305,com.android.systemui,13639
202210111306,com.android.systemui,13622
202210111307,com.android.systemui,13604
202210111307,com.sec.android.app.clockpackage,6799
202210111308,android,3397
202210111308,com.android.systemui,16970
202210111309,com.android.systemui,20331
202210111310,com.android.systemui,16915
202210111311,com.android.systemui,20265
202210111312,com.android.systemui,13490
202210111313,com.android.systemui,20205
202210111314,com.android.systemui,16810
202210111315,com.android.systemui,16785
202210111316,android,3350
202210111316,com.android.systemui,16759
202210111317,android,6690
202210111317,com.android.systemui,13383
202210111318,android,3340
202210111318,com.android.systemui,13360
202210111319,android,3335
202210111319,com.android.systemui,6673
202210111319,com.samsung.android.oneconnect,9999
202210111331,com.sec.android.app.shealth,19971
202210111332,com.sec.android.app.music,32948
202210111332,com.sec.android.app.shealth,252586
202210111333,com.sec.android.app.music,6315
202210111333,com.sec.android.app.shealth,255880
202210111334,com.sec.android.app.music,3156
202210111335,android,6305
202210111335,com.sec.android.app.music,6309
202210111336,android,3147
202210111336,com.sec.android.app.music,12598
202210111338,com.whatsapp,12578
202210111339,android,6280
202210111339,com.sec.android.app.shealth,3137
202210111339,com.whatsapp,9420
202210111340,com.sec.android.app.music,6271
202210111342,android,3134
202210111344,com.sec.android.app.music,6265
202210111345,android,3131
202210111348,com.sec.android.app.music,6259
202210111349,android,9358
202210111349,com.microsoft.skydrive,28107
202210111349,com.sec.android.app.shealth,37331
202210111350,com.google.android.googlequicksearchbox,6157
202210111350,com.sec.android.app.shealth,383027
202210111351,com.sec.android.app.music,5889
202210111351,com.sec.android.app.shealth,355509
202210111352,android,2790
202210111352,com.sec.android.app.shealth,177722
202210111354,com.sec.android.app.music,5575
202210111355,android,8190
202210111355,com.google.android.googlequicksearchbox,5397
202210111355,com.linkedin.android,2697
202210111355,com.samsung.android.oneconnect,10810
202210111355,com.sec.android.app.music,5465
202210111355,com.sec.android.app.shealth,214176
202210111356,android,5365
202210111356,com.sec.android.app.shealth,45688
202210111357,android,7982
202210111357,com.sec.android.app.shealth,122015
202210111358,com.sec.android.app.shealth,10506
202210111359,com.whatsapp,10490
202210111402,com.whatsapp,26155
202210111412,android,2608
202210111412,com.sec.android.app.shealth,213003
202210111412,com.whatsapp,5194
202210111413,com.sec.android.app.shealth,302265
202210111413,com.whatsapp,34207
202210111414,com.sec.android.app.shealth,292887
202210111415,com.sec.android.app.shealth,270600
202210111416,com.sec.android.app.shealth,249420
202210111417,android,3919
202210111417,com.sec.android.app.shealth,231101
202210111418,com.sec.android.app.shealth,117621
202210111419,com.sec.android.app.shealth,14652
202210111420,com.sec.android.app.shealth,5478
202210111421,android,3647
202210111422,com.sec.android.app.shealth,151300
202210111423,android,3282
202210111423,com.sec.android.app.shealth,180165
202210111424,android,1622
202210111424,com.sec.android.app.shealth,16231
202210111425,com.samsung.android.oneconnect,8075
202210111425,com.sec.android.app.shealth,1612
202210111427,android,3220
202210111427,com.samsung.android.themestore,3215
202210111427,org.telegram.messenger,1610
202210111428,android,4813
202210111428,org.telegram.messenger,1605
202210111429,android,7981
202210111429,com.whatsapp,9586
202210111432,com.whatsapp,6358
202210111434,android,3171
202210111434,com.whatsapp,3171
202210111436,com.whatsapp,15785
202210111437,com.whatsapp,9423
202210111438,com.whatsapp,15625
202210111439,com.whatsapp,3113
202210111451,android,3109
202210111454,android,3105
202210111502,com.linkedin.android,3101
202210111515,com.google.android.googlequicksearchbox,3097
202210111515,com.sec.android.app.samsungapps,1547
202210111523,android,3091
202210111529,com.samsung.android.oneconnect,4629
202210111529,com.sec.android.app.shealth,1541
202210111532,android,1540
202210111533,android,1535
202210111533,com.google.android.googlequicksearchbox,3073
202210111533,com.linkedin.android,1539
202210111533,com.sec.android.app.samsungapps,1538
202210111543,com.whatsapp,6130
202210111544,android,3057
202210111544,com.whatsapp,3057
202210111545,com.whatsapp,3051
202210111547,android,1524
202210111547,com.samsung.android.oneconnect,3045
202210111547,com.whatsapp,18186
202210111548,android,1503
202210111548,com.microsoft.skydrive,13482
202210111548,com.whatsapp,9039
202210111601,android,2983
202210111601,com.sec.android.app.shealth,1493
202210111602,com.sec.android.app.shealth,1490
202210111603,android,5947
202210111603,com.sec.android.app.shealth,1488
202210111604,android,2952
202210111604,com.samsung.android.oneconnect,5930
202210111604,com.sec.android.app.music,8853
202210111604,com.sec.android.app.shealth,1479
202210111606,android,1469
202210111606,com.sec.android.app.shealth,2941
202210111608,android,1459
202210111608,com.sec.android.app.music,2935
202210111608,com.sec.android.app.shealth,11699
202210111610,android,1457
202210111610,com.sec.android.app.shealth,1456
202210111611,android,4350
202210111611,com.sec.android.app.music,2909
202210111611,org.telegram.messenger,2905
202210111612,android,11556
202210111612,com.sec.android.app.music,2879
202210111613,android,2873
202210111613,com.samsung.android.oneconnect,2867
202210111613,com.sec.android.app.music,2873
202210111614,org.telegram.messenger,1432
202210111615,android,8559
202210111615,com.sec.android.app.shealth,9954
202210111615,org.telegram.messenger,1430
202210111617,android,1416
202210111617,com.sec.android.app.shealth,4239
202210111617,com.whatsapp,11283
202210111618,com.samsung.android.incallui,4185
202210111618,com.sec.android.app.shealth,5566
202210111618,com.whatsapp,12609
202210111619,com.sec.android.app.shealth,1389
202210111631,com.instagram.android,1388
202210111633,com.instagram.android,1386
202210111633,com.samsung.android.incallui,1387
202210111637,android,2767
202210111637,com.samsung.android.incallui,1385
202210111639,android,5522
202210111645,android,2755
202210111646,android,1376
202210111650,com.sec.android.app.shealth,1375
202210111652,android,1374
202210111652,com.samsung.android.oneconnect,4116
202210111653,com.linkedin.android,1370
202210111700,com.linkedin.android,1369
202210111701,com.linkedin.android,1368
202210111703,com.google.android.googlequicksearchbox,2733
202210111708,com.linkedin.android,1365
202210111709,com.android.chrome,2703
202210111709,com.google.android.gm,5442
202210111709,com.whatsapp,10860
202210111710,com.android.chrome,2681
202210111710,com.microsoft.skydrive,12114
202210111711,com.android.chrome,1339
202210111714,com.google.android.gm,2675
202210111718,org.telegram.messenger,1336
202210111719,android,6660
202210111719,org.telegram.messenger,1335
202210111720,android,1329
